OTU ID	CA5	CA2	DA6	LB3	LB1	DA1	LA4	DB4	LB6	DA2	CB5	DB1	CB1	DB5	DA3	LA5	DB2	CA4	DB6	LB2	CB2	LA6	CONTROL2	LA3	CA6	CB6	LA1	CA1	LA2	CA3	LB5	CB4	LAVI	CB3	DB3	DA4	CONTROL1	LKI1	LB4	DA5
489ca521ce7463f7882dc48f74200e33	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16564bc936c839c893f951bab613a30b	0.0	0.0	14.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	2.0	0.0
14d168c89e381de6fc3091837a557e48	0.0	0.0	11.0	33.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	6.0	0.0	14.0	1.0	29.0	3.0	0.0	1.0	13.0
270e6c8bc5c3609d98d668949f42f971	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	5.0	4.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	26.0
28ab4f9cb774293930864d73b253c520	0.0	0.0	8.0	0.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	12.0	0.0	13.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
e23fd604176c9324aa62fda2ada3bc91	0.0	0.0	8.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	2.0	23.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
d1c7ee5172f16dda522e46aaa4e5fa79	0.0	0.0	5.0	1.0	0.0	2.0	25.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
e1d8a9d3bf7a76efc15108920c6cf195	0.0	0.0	5.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	2.0	0.0	0.0	0.0	0.0
2871d7975e395c45cd8ee251b779bb2c	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0e595562ca72e9080d58008dbacabaa9	0.0	0.0	4.0	3.0	0.0	24.0	0.0	0.0	0.0	0.0	28.0	0.0	14.0	0.0	0.0	17.0	10.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	12.0	0.0	0.0	9.0	0.0	0.0	0.0	21.0	4.0	9.0	0.0	0.0	0.0	0.0	0.0	8.0
e75a9142542348247ae7922dfe3e793b	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	1050.0	3.0	0.0	9.0	0.0	0.0	0.0	0.0	2.0	0.0	264.0	21.0	0.0	2.0	591.0	25.0	0.0	2.0
d6d88d9a8d12f559f1efec2a4ab87b74	0.0	0.0	3.0	0.0	4.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	4.0	2.0	0.0	0.0	6.0	1.0	4.0	4.0	6.0	0.0	0.0	11.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
68aba539055da00b2cc6dec0f18fd7f3	0.0	0.0	2.0	0.0	11.0	3.0	7.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	4.0	3.0	3.0	10.0	10.0	0.0	5.0	34.0	5.0	0.0	3.0	5.0	0.0	10.0	10.0	0.0	5.0	3.0	0.0	0.0	7.0
909755d7142ea53c7f61c97c3586f26c	0.0	0.0	2.0	1.0	0.0	0.0	1587.0	0.0	0.0	4.0	5.0	1.0	12.0	0.0	40.0	23.0	243.0	6.0	938.0	0.0	231.0	22.0	0.0	0.0	172.0	0.0	0.0	3.0	23.0	0.0	2.0	293.0	214.0	0.0	0.0	652.0	4.0	0.0	84.0	204.0
9f6264cfab8dd1a0cd6e01fcf4b1b1b5	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ec803f68f3c48cd9ce6436ccbd5b1e3	0.0	0.0	2.0	20.0	6.0	4.0	69.0	0.0	15.0	3.0	7.0	0.0	18.0	7.0	9.0	23.0	0.0	0.0	7.0	11.0	13.0	12.0	12.0	0.0	33.0	0.0	5.0	0.0	8.0	0.0	7.0	5.0	11.0	0.0	4.0	0.0	8.0	2.0	2.0	3.0
e31b5affbe5e23b79a8619589f3b6620	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
2083d6fad42af49396f2541bd4742889	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
34fb07dcbf1b24ce0a9166731c2a7c61	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2263acc68242b53cdc14a7ca1fccd018	0.0	0.0	2.0	0.0	7.0	7.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	7.0	3.0	2.0	0.0	5.0	0.0	8.0	4.0	1.0	4.0	0.0	0.0	0.0	5.0	3.0	0.0	3.0	0.0	0.0	4.0	0.0	3.0	9.0	0.0	0.0	0.0	2.0
4468bc1482b2fd2ea2e41162d0286176	0.0	0.0	2.0	0.0	9.0	9.0	16.0	0.0	3.0	4.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	5.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	3.0	6.0	3.0	11.0	0.0	0.0	0.0	0.0	139.0	0.0	0.0
ce0a2b868a2c7f32c37f8f61fa40eaa9	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5d61b49d36bd9b8ffceac6d77b7d095f	0.0	0.0	2.0	9.0	3.0	1.0	8.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
949d1fa0c02c2d7b8ce546fd1954daf6	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a267f53355a193519aa88aa0bdbf30ad	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
10b4255c2cdc13a352553b44a97cbd0f	0.0	0.0	2.0	33.0	28.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d396164a6f6a622b1a1370b9df9ca3a4	0.0	0.0	2.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
213d9562f0a4a9fdbdd9902cc1d11f89	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	32.0	2.0	0.0	0.0	0.0	30.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0
450bfca4ccf79e3cb80c275f2730e6ea	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	28.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
7fccc8f30ba2801b11031af9d051c62d	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	2.0	0.0	6.0	0.0	0.0	0.0
765db58243753a7d0a5dd4afc87fdc88	0.0	0.0	1.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7b2acc0c5c7f7ad66ef3a7e19821d2aa	0.0	0.0	0.0	118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8bdb426c4af9f1a84da1bb4c091d5042	0.0	0.0	0.0	115.0	38.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	17.0	2.0	3.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0
94972fb4327ad34278c19405bf187f77	0.0	0.0	0.0	96.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	7.0	0.0	10.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	2.0	2.0	0.0	0.0	13.0	0.0	0.0
80b6dd318cd1fb160519c0478489bfdc	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0
95fc87d65e516e2ae33cdf7209ec4ba9	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
95a7e1e30484bea1e1f496f45cd62c70	0.0	0.0	0.0	31.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	4.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34d0e4410278fca5bbc2eac3de76feac	0.0	0.0	0.0	29.0	33.0	54.0	107.0	19.0	23.0	2.0	268.0	78.0	4.0	12.0	0.0	25.0	33.0	28.0	11.0	0.0	13.0	10.0	1.0	36.0	0.0	24.0	26.0	0.0	37.0	8.0	5.0	25.0	44.0	15.0	31.0	26.0	0.0	9.0	0.0	0.0
e6dfd15b38618c3c7ff0a025083f56d4	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fe5eb38628ae995a337ab2dcde16068e	0.0	0.0	0.0	18.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	2.0	0.0	25.0	0.0	0.0	0.0	0.0	26.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
e499137f7e85f398e61c7d8bf371948b	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69544a14fcc3e8c4ef836b55a7755121	0.0	0.0	0.0	15.0	7.0	0.0	2.0	2.0	0.0	0.0	3.0	24.0	6.0	0.0	0.0	9.0	3.0	0.0	14.0	0.0	3.0	6.0	16.0	3.0	2.0	0.0	0.0	0.0	81.0	0.0	10.0	0.0	17.0	0.0	50.0	0.0	0.0	20.0	0.0	31.0
3e0f5b5abdf6616703e840498ce5cbf3	0.0	0.0	0.0	14.0	18.0	11.0	21.0	0.0	39.0	0.0	6.0	5.0	0.0	8.0	15.0	21.0	0.0	6.0	0.0	0.0	8.0	14.0	50.0	0.0	0.0	3.0	12.0	0.0	0.0	5.0	0.0	2.0	20.0	7.0	5.0	2.0	0.0	3.0	35.0	0.0
94fdfd1962a35f491557c65e374c99fb	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2e714bf1e0de0aa2e3274bf00c6c9a8b	0.0	0.0	0.0	12.0	0.0	0.0	475.0	0.0	0.0	0.0	2.0	0.0	0.0	7.0	11.0	1.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	73.0	0.0	7.0	0.0	0.0	19.0	0.0	0.0	5.0	0.0	8.0	4.0	0.0	0.0	9.0	6.0
823e3b894a522196c85dc6901100ee90	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ce0c2603d676b7be08562a52440d2746	0.0	0.0	0.0	10.0	0.0	6.0	0.0	0.0	0.0	0.0	3.0	13.0	11.0	0.0	10.0	0.0	3.0	10.0	0.0	0.0	32.0	24.0	4.0	15.0	9.0	12.0	2.0	0.0	0.0	0.0	23.0	12.0	5.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0
4fe49fe5c1015cb0a948e5b8a085d860	0.0	0.0	0.0	9.0	68.0	185.0	1.0	193.0	15.0	0.0	2.0	0.0	56.0	13.0	8.0	105.0	76.0	6.0	12.0	1.0	4.0	4.0	0.0	8.0	0.0	3.0	9.0	23.0	21.0	2.0	120.0	0.0	0.0	3.0	2.0	0.0	31.0	373.0	16.0	29.0
c3d9608c9ea001108c947c63206a8bd0	0.0	0.0	0.0	8.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	26.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	5.0	0.0
a3f754329e88375d69057027c6bac7c7	0.0	0.0	0.0	8.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
21f40a6cc1cd5176828bef5a9fad17a5	0.0	0.0	0.0	7.0	58.0	3.0	1855.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	47.0	0.0	0.0	6.0	1.0	21.0	0.0	0.0	0.0	0.0	0.0	6.0	4.0	9.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	101.0	19.0	0.0
184f18cc350b086c825600f1ccb84074	0.0	0.0	0.0	7.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0
1cba03f138f41f4b06f994b756efc103	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b9b86bcccc30081efc904be96c13d061	0.0	0.0	0.0	5.0	7.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ce862a62a7b5d5230e430c81d75a7b86	0.0	0.0	0.0	5.0	0.0	0.0	211.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
173bf598af86b4ed151ce5219ea06a5f	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	1.0	0.0	28.0	0.0	1.0	6.0	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	6.0	0.0	0.0	6.0	7.0	0.0	0.0	0.0
487995aae08ab103fa2278e69ded5360	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	0.0
97f9a4b77dc7c99ac77e5fd6d7e8cd97	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19061922564a942770a235e79982bdf7	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3a7807d7a5f0115b85049e9cfa9b8c49	0.0	0.0	0.0	4.0	0.0	1.0	657.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
9390c28bf00bc098fec95db2dd8232f4	0.0	0.0	0.0	3.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40fc8a5737c4c95b1628c8828aac7a5c	0.0	0.0	0.0	3.0	2.0	1.0	0.0	0.0	13.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	4.0	4.0	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	2.0	0.0	6.0	0.0	6.0
c2fabdfe700ee583a2766d89c3546a07	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	6.0	0.0
10322b652d5ffe37044fc2af74b722a3	0.0	0.0	0.0	3.0	7.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0
badd704b6e83973ceee3f3050db90c4e	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9cbdbf6cf4cdf42fe2e1d3d807f1da61	0.0	0.0	0.0	2.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
072fc846525ca793333fe9ec79df5c05	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0	0.0
f83bd8cc6fb090120ecb8222914136e0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	5.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0
fcd82a0b50df4201e2827fd77183eafb	0.0	0.0	0.0	2.0	3.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
db5ceeae022ca7acc3989e0698158460	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cfa41e5e359cd9ab2be4eb8c8d69aec6	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bcb349a220a0c33a6b780dbc29a25f71	0.0	0.0	0.0	1.0	0.0	9.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	11.0
bd6af02d6f593fdaa7a70d6595f07fd6	0.0	0.0	0.0	0.0	100.0	607.0	0.0	0.0	63.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0
e2da88276220c814a78cbf4ec13abb77	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
0e5a6686fd6b2fc714f8923a2ba525d1	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
